ba_score,beer_number,comment,date,feel,look,overall,rdev,smell,taste,username 
4.05,95837,,"Dec 13, 2016",4,3.75,4,,4.25,4,jaydoc
4.26,95837,,"Dec 05, 2016",4,3.75,4.25,,4.5,4.25,ArmyATCBrewer
3.93,95837,,"Nov 30, 2016",4,3.75,4,-0.8%,3.75,4,80x2HopHead
4.26,211580,,"Apr 04, 2016",4.5,4,4.25,,4.25,4.25,kylehay2004
3.62,211580,,"Mar 30, 2016",3.75,4,3.5,-6%,3.75,3.5,MaximumYuks
4.58,45617,,"Aug 20, 2016",4.25,4.5,4.5,,4.5,4.75,Northy62
3.92,45617,,"Aug 01, 2016",3.75,4,4,-5.3%,3.75,4,NodakEric
3.75,45617,,"Jul 28, 2016",3.75,3.75,3.75,-9.4%,3.75,3.75,chivermac
4.08,45617,,"Jul 18, 2016",4,4.25,4,-1.4%,4.25,4,Kuges
4,45617,,"Jun 15, 2016",4,4,4,-3.4%,4,4,DbbC
3.75,43535,,"Jan 06, 2016",4,4,3.75,-7.6%,4,3.5,Sweetdemonsweat
3.81,43535,,"Jan 02, 2016",3.75,3.75,3.75,-6.2%,4,3.75,Hudson2508
3.79,43535,,"Dec 26, 2015",4,4,3.75,-6.7%,3.75,3.75,SuburbanCowboy
3.57,89660,,"Nov 27, 2016",4,3.75,3.5,-12.7%,3.5,3.5,StonedTrippin
4.24,89660,,"Apr 04, 2016",4.25,4,4.25,,4.25,4.25,kylehay2004
3.83,89660,"Growler picked up from Chuck's Hop Shop in Greenwood, Seattle a few days ago. Tasted 13 June 2015.<br>
<br>
Pours crystal clear medium golden-orange. One finger of big-bubble white head, gone quick. Not much visible carbonation. Looks like apple juice. Just okay.<br>
<br>
Smell is a delightful balance of warm, grainy sweetness with a gentle citrus tartness. They come as a one-two, more like little pushes than punches. Lovely.<br>
<br>
Taste is similar, but more tart and, well, sparkly. Lacks the warmth, but it's clean and crisp, a bit like sparkly water. Really.<br>
<br>
Feel is excellent. Light, buzzy and zippy, very appropriate for the name and the beer.<br>
<br>
Good stuff. An odd name, but the beer matches it well. Lots of zip, lots of action.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">717 characters</span><br><br>","Sep 12, 2015",4.25,3.25,3.75,-6.4%,4,3.75,zeledonia
3.42,95838,"Clear copper colour. White head quickly disappears leaving no film or lacing. <br>
<br>
Taste is sweet with notions of bitterness helped along by intense carbonation.  No real noticeable hops.   <br>
<br>
Meh.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">193 characters</span><br><br>","Mar 17, 2017",3,4,3.5,,3.25,3.5,jrsqc7
3.54,95838,,"Mar 03, 2017",4.5,3.5,4,,3.25,3.25,SamuelMiller
3.62,95838,,"Feb 28, 2017",3.5,3.75,3.5,,3.5,3.75,DallasK
3.72,95838,,"Dec 28, 2016",3.75,4,3.5,,3.75,3.75,MattyG85
3.5,95838,,"Oct 06, 2016",3.5,3.5,3.5,,3.5,3.5,atlbravsrno1
3.89,252842,,"Oct 21, 2017",4,3.75,4,,4,3.75,rab53
3.69,252842,,"Oct 17, 2016",3.75,3.75,3.75,-1.1%,3.5,3.75,BlueSpader
3.62,252842,,"Oct 15, 2016",3.5,3.75,3.5,-2.9%,3.5,3.75,Erik-P
3,217083,,"Feb 05, 2017",3,3,3,-16%,3,3,Irrationalist
3.84,217083,,"May 26, 2016",3.75,3.5,3.75,,3.75,4,stevoj
3.87,217083,"Clear deep amber with a nice off white head that shows good retention and lacing... Good complex maltiness that relies more on melanoidin and dark toast rather than caramel... something that is lightly tannic seems a little odd, but helps cut through the big maltiness a bit... Hard to believe this is 9%<br>
<br>
4/3.75/4/3.75/3.75<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">324 characters</span><br><br>","Feb 27, 2016",3.75,4,3.75,,3.75,4,JohnGalt1
4.44,230291,,"Aug 14, 2016",4.5,4.25,4.25,,4.5,4.5,IDABEERGUY
3.98,230291,,"Aug 09, 2016",3.75,4,4,,4,4,Justdoit1234
3.75,230291,,"Aug 09, 2016",3.75,3.75,3.75,,3.75,3.75,Irrationalist
2.95,230291,"22oz bottle, New Belgium glass, 5-25-16 stamped on the bottle's neck. <br>
<br>
Light golden, hazy, decent finger of head on the pour. <br>
<br>
Sour dough, pineapple juice, lemon sour patch kids, lilikoi. <br>
<br>
Non-acidic pineapple and passion fruit. Definitely a sweet beer. Not malty, but fruit sweet. <br>
<br>
Full body, medium to low carbonation. It starts to get heavy after half a glass. Pina is a bit heavy for a small beer. <br>
<br>
The fruit dominates. Unlike lots of pineapple beers that I've had, they didn't dry it out. It seems a little heavy for a summer ale, though I can appreciate how they used the tropical fruits.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">599 characters</span><br><br>","Aug 08, 2016",2.5,3,3,-12.7%,3,3,brewerburgundy
2.62,230291,,"Jul 30, 2016",2,4.25,2.5,-22.5%,2.75,2.5,vfgccp
3.73,306228,,"Apr 17, 2018",3.5,3.75,3.75,,3.75,3.75,MKrauss
4.28,306228,,"Apr 17, 2018",4.25,4,4.25,,4,4.5,Czequershuus
4.02,64765,,"Mar 22, 2017",4,4.25,4,,4,4,pat61
4.5,64765,,"Mar 21, 2017",4.5,4.5,4.5,,4.5,4.5,wilfonzo
3.25,64765,,"Mar 05, 2017",3.25,3.25,3.25,-10.5%,3.25,3.25,MTKATL
3.25,64765,,"Feb 19, 2017",3.25,3.25,3.25,-10.5%,3.25,3.25,MonkeyPilates
3.66,95837,,"Nov 29, 2016",3.5,3.5,3.5,-7.6%,3.75,3.75,shoretaxi
4,95837,,"Nov 28, 2016",4,4,4,,4,4,ConradKenney
3.66,95837,,"Nov 14, 2016",4,4,3.5,-7.6%,3,4,vladdswrath
4,95837,,"Nov 12, 2016",4,4,4,,4,4,DamienI
1.94,95837,"$ 6.77 (Including shipping)/12 oz can ($ 0.564/oz) from CraftShack, San Diego<br>
Undated can at 42 degrees into a hand washed and dried JK snifter<br>
Aroma – coriander and salt – smells like a gose<br>
Head large (Maximum four cm, aggressive pour), white, frothy, rapidly diminishing to an irregular six to twelve mm frothy ring and thin scummy layer<br>
Lacing fair – multiple pseudopod-like wide drag marks of tiny to small bubbles.<br>
Body – straw, cloudy<br>
Flavor – horrible!  Rotten cucumbers!  Salty.  No hops, no malt, no alcohol, no diacetyl.<br>
Palate – light, watery, lively carbonation.<br>
<br>
This is just plain nasty.  There is no reason for anyone other than masochists to ever drink this.<br>
<br>
Appearance 3.5, Aroma 3.25, Flavor 1, Palate 3.5, Overall 1<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">748 characters</span><br><br>","Oct 25, 2016",3.5,3.5,1,-51%,3.25,1,Ozzylizard
4.61,45617,,"Jun 13, 2016",4,4.5,4.5,,4.75,4.75,DrLoveMuffin1
4.17,45617,,"Jun 11, 2016",3.75,4,4.25,,3.75,4.5,cbaz
4.21,45617,,"Jun 10, 2016",4.25,4.5,4.25,,4,4.25,kkarimi
4,45617,,"Jun 09, 2016",4,4,4,-3.4%,4,4,BeerSamurai34
3.75,89660,,"Jun 28, 2015",4.25,3,3.5,-8.3%,3.5,4,Moose90
4.36,89660,,"Apr 08, 2015",4.5,4,4.25,,4.25,4.5,Seattle_Suds
3.69,89660,,"Mar 31, 2015",4,4,3.75,-9.8%,3.75,3.5,kamikazeokami
3.9,89660,,"Mar 24, 2015",3.75,3.75,4,-4.6%,3.75,4,SDRedDevil
3.94,89660,,"Jan 17, 2015",4,4,4,-3.7%,3.75,4,SeeingMeansMore
3.97,95838,,"Sep 26, 2016",4.25,4,4,,3.75,4,HopliteMpls612
3.6,95838,"A- clear golden color, thin head dissipates quickly<br>
S- sweet grainy smell<br>
T- grainy with very little hop flavor<br>
M- light bodied<br>
D- It was ok. I don't know if I would drink it again. I guess I would if it's cheap enough.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">219 characters</span><br><br>","Sep 13, 2016",3.5,3.5,3.5,,3.5,3.75,jeffjeff1
3.95,95838,,"Sep 12, 2016",4,3.25,4.25,,3.75,4,PMarcy78
3.59,230291,"12 oz bottle purchased and consumed in Oregon. <br>
Pineapple and passion fruit in about equal measure; very well balanced with each other and with the malt load. More tart than sweet.<br>
Medium carbonation and medium-light body.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">222 characters</span><br><br>","Jul 29, 2016",3.75,4,3.75,,3,3.75,chinchill
3.45,230291,,"Jul 26, 2016",3.75,3.75,3.25,,3.75,3.25,constantine_272
3.88,230291,,"Jul 20, 2016",4,4,4,,3.5,4,GClarkage
2.98,230291,,"Jul 16, 2016",3.5,3.5,3,-11.8%,3,2.75,Bitterbill
3.5,230291,,"Jul 04, 2016",3.5,3.5,3.5,,3.5,3.5,rfreed
3.54,306228,,"Apr 09, 2018",4,4.25,3.5,-3.3%,3.25,3.5,LXIXME
3.68,306228,,"Apr 01, 2018",4,3.75,3.75,,3.75,3.5,Suds
3.78,306228,,"Mar 31, 2018",4,4,4,,3.5,3.75,kinmundy77
3.7,306228,,"Mar 25, 2018",3.5,3.75,4,,3,4,mintzmeet
4.19,306228,,"Mar 22, 2018",4.25,4.25,4.25,,4,4.25,jzlyo
3.5,306228,,"Mar 16, 2018",3.5,3.5,3.5,-4.4%,3.5,3.5,NickThePyro
4,245739,,"Oct 21, 2016",4,4,4,,4,4,NickThePyro
3.78,245739,,"Sep 19, 2016",4,3.75,3.75,-0.8%,3.75,3.75,Dactrius
4.23,245739,,"Aug 22, 2016",4,4.25,4.25,,4.25,4.25,devilmakesthree
3.25,245739,,"Aug 21, 2016",3.25,3.25,3.25,-14.7%,3.25,3.25,Elicoleman
3.67,64765,,"Feb 17, 2017",3.5,3.75,3.75,,3.5,3.75,Ctb6582
4.48,64765,,"Feb 14, 2017",4.25,4.5,4.5,,4.5,4.5,ordybill
3.75,64765,,"Feb 14, 2017",3.75,3.75,3.75,,3.75,3.75,Lucular
4.44,64765,,"Feb 09, 2017",4.25,4.75,4.25,,4.5,4.5,Paoloboston
3.42,64765,,"Feb 04, 2017",3.5,3.75,3.5,-5.8%,3.5,3.25,Duffman79
2.81,95837,"Thanks to 2beerdogs for another tasty beer<br>
<br>
A cloudy dark straw color with finger of quick to flee foam that relaxes to a lasting skim and thick ring.<br>
<br>
As advertised, cucumber and lactic tart, with lemony hints in a light strength but tasty aroma.<br>
<br>
Bright cucumber and rounded tart in a medium strength taste that is a strange combination of flavors.   At times it tastes like pickles, at times it tastes like liquid salad.  Too much cucumber in this baby, and cucumber here doesn't make a good beer.<br>
<br>
Med. carb. and body for a Berliner Weisse, with a strange finish that features vegetal and pickle notes.<br>
<br>
Proof that just because something can be done doesn't mean it shouild be done.  Hard pass on this one.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">710 characters</span><br><br>","Oct 24, 2016",3,4.25,2.75,-29%,3.75,2,cavedave
4,95837,,"Oct 21, 2016",4,4,4,,4,4,NickThePyro
3.96,95837,,"Oct 16, 2016",3.75,3.75,4,,4,4,Rutager
3.4,95837,,"Oct 13, 2016",3.25,5,3.25,-14.1%,3,3.5,aaronyoung01
4.05,95837,,"Oct 07, 2016",4,3.75,4,,4.25,4,DerekCarruth
4.25,45617,,"Jun 03, 2016",4.25,4.25,4.25,,4.25,4.25,delgotit99
4.25,45617,,"May 26, 2016",4.25,4.25,4.25,,4.25,4.25,Hohnbaum
4.18,45617,,"May 25, 2016",4.25,4,4.25,,4,4.25,Gregaroo
4.02,45617,,"May 11, 2016",4.25,4,4.25,-2.9%,3.75,4,krl2112
3.68,45617,,"May 11, 2016",3.5,4,3.75,-11.1%,3.5,3.75,DoctorZombies
3,45617,,"Apr 27, 2016",3,3,3,-27.5%,3,3,Bryan12345
4,89660,,"Jan 15, 2015",4,4,4,-2.2%,4,4,Cynic-ale
3.25,213040,,"May 03, 2018",3.25,3.25,3.25,-19%,3.25,3.25,DerwinWentworth
4.66,213040,,"Jan 08, 2018",4.5,4.5,4.5,,4.75,4.75,JamieCoxx
4.21,213040,,"Jun 01, 2017",4,4,4.25,,4.25,4.25,Dankacheese
4,213040,,"May 25, 2017",4,4,4,-0.2%,4,4,sharpski
3.29,95838,,"Aug 26, 2016",3.5,3.5,3.25,-2.9%,3.25,3.25,stevoj
3.08,230291,,"Jul 03, 2016",3,3.25,3,-8.9%,3.25,3,tjcamm
3.44,230291,,"Jul 02, 2016",3.75,3,3.5,,3.25,3.5,stevoj
3.5,230291,,"Jun 29, 2016",3.5,3.5,3.5,,3.5,3.5,BCborn
2.75,230291,,"Jun 27, 2016",2.75,2.75,2.75,-18.6%,2.75,2.75,mklisz
3.59,230291,,"Jun 23, 2016",3.5,4,3.5,,3.75,3.5,aasher
3.46,306228,,"Feb 28, 2018",3.25,3.25,3.5,-5.5%,3.5,3.5,stevoj
4.02,306228,"Clear amber orange with three fingers of bone color head that is lacing like crazy.<br>
The smell is floral orange with hints of caramel malt.<br>
Taste is orange zest with caramel malt support. The bitterness is modest.<br>
Mouthfeel is medium with good carbonation levels. The finish is lightly dry and balanced.<br>
Well rounded beer that was quite pleasant to drink. Almost a session ale.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">376 characters</span><br><br>","Jan 21, 2018",4,4.25,4,,4,4,Spikester
3.25,64765,,"Feb 04, 2017",3.25,3.25,3.25,-10.5%,3.25,3.25,duvel1979
3.71,64765,,"Feb 01, 2017",3.75,4,3.75,,3.5,3.75,user785335
3.28,64765,,"Jan 30, 2017",3.5,3.25,3.25,-9.6%,3.25,3.25,Bammer21
3.41,64765,,"Jan 27, 2017",4,3.75,3.5,-6.1%,3.25,3.25,DucksFan16
3.94,64765,"Bottled on 11/16/16. 12oz bottle poured into a tulip. Pours a hazy and cloudy auburn with a big chunky tan head that slowly falls leaving great thick retention and very sticky lacing. The aromas are very nice and malt forward. Tons of caramel and toffee. Hints of chocolate along with some dark fruits. Some black cherry is there. The malts shine. The flavors basically follow the nose with a hop bite. Not much hop flavor, but solid hop bitterness. Mild hints of pine and citrus in the mix. The malts still shine and steal the show. More caramel and toffee along with some chocolate. More cherry notes along with some raisins. Dark fruits are there. Bittersweet, but slightly on the sweeter side. Alcohol goes unnoticed. Mouthfeel is very nice. It's medium-bodied with moderate carbonation. It's very fluffy and slightly creamy. Smooth stuff.<br>
<br>
This is a very nice winter ale. It's similar to a scotch ale with a hop bite. It's still a malt bomb despite the hops. Very enjoyable stuff.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">985 characters</span><br><br>","Jan 23, 2017",4.25,4.25,4,,4,3.75,BB1313
2.84,95837,,"Sep 08, 2016",2.75,3.25,2.75,-28.3%,3,2.75,pkalix
4.1,95837,,"Sep 05, 2016",4,4,4,,4,4.25,Donkster46
3.2,95837,,"Aug 28, 2016",3,3.5,3.25,-19.2%,3.5,3,ItsYourBoyBlue
4,95837,"12oz can poured into a pint glass<br>
<br>
A- pours a hazy pale straw color with a one-finger foamy white head that reduces to a thin layer floating on top<br>
<br>
S- smells od cucumber, toasted wheat, lemon peel, melon &amp; some lacto-like tartness<br>
<br>
T- light and fruity up front with a slight sweetness, flavors of cucumber, melon rind &amp; wheat at the mid-palate, finishes bone dry with a light linger of toasted wheat and lemon<br>
<br>
M- light body with light spritzy carbonation leads to a slightly foamy mouthfeel and a crisp dry finish, super drinkable<br>
<br>
O- I finished this off in about 5 minutes, high drinkability with just enough balance of tartness and cucumber, very good hot weather beer<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">672 characters</span><br><br>","Aug 27, 2016",4.25,3.5,4,,4,4,Treyliff
4.02,95837,,"Aug 20, 2016",3.75,4,4,,3.75,4.25,Epicfail97081
3.88,95837,,"Aug 14, 2016",3.75,2.5,3.75,-2%,3.75,4.25,Tone
3.65,45617,,"Apr 20, 2016",3.25,3.5,3.75,-11.8%,4,3.5,tbouso
4.43,213040,"2016 bottle<br>
<br>
A: Black pour with a mid-sized dense brown head. Good head retention. <br>
<br>
S: Dark fruits, figs raisins and even cherries. Just a hint of chocolate and a caramel backing (likely the whiskey). <br>
<br>
T: Bright caramel and toasted sugars up front with a strong dark fruit presence. Again, lots of cherries with raisins and figs in the background. Sweet vanilla behind everything. Aftertaste is dried cherries and raisins with a smooth caramel backing. <br>
<br>
M: Fairly heavy and smooth. Soft as can be. <br>
<br>
O: Yow. Very fruity porter, reminds me more of a baltic porter than anything. Barrel is mild but adds a sweet backing to everything with caramel and vanilla everywhere. Delicious and unique.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">693 characters</span><br><br>","Mar 12, 2017",4.5,4.25,4.5,,4.25,4.5,Dope
4.18,213040,"Don't quite understand the poor reviews of this beer.  IMHO it comes off exactly as it should.  Creamy, well hidden alcohol, plum cherry vanilla aroma and taste.  It is a touch sweet but I think it's designed to be.  Not a ton of roast character which might be it's downfall.  <br>
<br>
If this was released by a small Brewery on a lonely dirt road in the middle of nowhere would it be rated higher?  Probably....<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">405 characters</span><br><br>","Feb 06, 2017",4.5,4.25,4.25,,4.25,4,wasatchback
4.6,213040,,"Nov 11, 2016",4.5,4.5,4.5,,4.5,4.75,brandonwnw
3,213040,,"Nov 03, 2016",3,3,3,-25.2%,3,3,ejimhof
3.56,213040,"I should just stop buying beer aged in whiskey barrels.<br>
<br>
Black color, promising.<br>
Smell: uh oh. More of this. Vanilla, caramel, bourbon, malt, raisins. Not a porter. Not an imperial porter. Something else.<br>
Flavor: much like it smells.<br>
Mouthfeel: probably good, but can't focus because too sad about taste.<br>
Overall: I'm sad now.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">326 characters</span><br><br>","Oct 19, 2016",3.5,4.25,3.25,-11.2%,3.75,3.5,Jeffsta1
4.21,183562,,"Aug 29, 2015",4.25,4.5,4.25,,4,4.25,DudMan
4.06,183562,,"Aug 04, 2015",4.25,3.75,4.25,,4,4,DOCRW
3.06,183562,,"Jul 27, 2015",3,3,3,-19%,3.25,3,MIrvine
4.7,86999,,"Aug 30, 2017",4.25,4.5,4.5,,5,4.75,Shortbox81
3.52,86999,,"Jun 20, 2017",3.5,3.75,3.5,-13.7%,3.5,3.5,mdaschaf
4.52,86999,"9.8% on this bomber. Poured into a pint glass. Experienced with orange slices. <br>
<br>
Smells of intense citrus (mango-tangerine stands out), and booze, with just a hint of watery malt. <br>
<br>
A most hoppy tropical trouble maker, this one. <br>
A tasty sledge hammer, delivering the sort of serious throat burn which I embrace. <br>
Ends with creamy floral notes mixed with sour lemon. <br>
<br>
Deserves better label art; there are so many beers out there that have fantastic drawings or whatnot, but lack this brew's Soul Caliber!<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">505 characters</span><br><br>","May 26, 2017",4.75,3.75,4.5,,4.25,4.75,Stoutmaster9
4.06,86999,,"May 13, 2017",4,4,4,-0.5%,4.25,4,Lobina
3.38,86999,,"Apr 21, 2017",3.5,4,3.25,-17.2%,3.5,3.25,Zazzi82
4,64765,,"Jan 22, 2017",4,4,4,,4,4,Asics
3.42,64765,,"Jan 21, 2017",3.5,3.75,3.5,-5.8%,3.5,3.25,bb-magic
4,95837,,"Aug 09, 2016",4,4,4,,4,4,Masters
4.47,95837,,"Aug 08, 2016",4,3.5,4.5,,4,5,JulietteWeiss
4.11,95837,,"Aug 06, 2016",4,4.75,4,,4.25,4,kyledover
3.67,95837,,"Jul 28, 2016",4.25,3.25,3.75,-7.3%,3.75,3.5,constantine_272
3.73,170128,,"Aug 15, 2017",3.5,3.75,3.75,-6%,3.75,3.75,matcris
3.85,170128,,"Aug 12, 2017",4,4,3.75,-3%,4,3.75,tdm168
3.73,45496,,"Apr 12, 2015",3.75,3.5,3.5,,3.5,4,socon67
4.7,45496,,"Mar 30, 2015",5,4.5,4.75,,4.5,4.75,osbartender
3.26,45496,,"Mar 27, 2015",3,3.75,3.25,-10.7%,3.25,3.25,hreb
3.42,45496,,"Mar 24, 2015",3.25,3.5,3.5,-6.3%,3.25,3.5,SDRedDevil
4.17,180261,,"Nov 05, 2017",4,4.25,4.25,,4,4.25,Donkster46
4,180261,,"Oct 25, 2017",4,4,4,,4,4,GClarkage
3.67,180261,"Clear bright yellow with white foam in the German Pilsner glass. Moderately carbonated in the mouth with a thick, malty body. Deeply aromatic with orange blossoms, pineapple, and pine.<br>
<br>
This is the classic mango and peach, hot with alcohol taste of the modern DIPA. Maybe a touch of onions. Rather sweet to start and quite bitter to finish. Overall, quite drinkable and an enjoyable sipping brew. From the 22 oz bottle purchased at Malt &amp; Vine in Redmond.<br><br><i class=""fas fa-align-left""></i> <span class=""muted"">455 characters</span><br><br>","Sep 15, 2017",3.25,4,4,-6.1%,3.75,3.5,mactrail
